path,nbr_characters,nbr_bracketed_illegible,nbr_total_qmarks,nbr_likely_illegible_qmarks,propn_total_illegible,example_bracketed_illegible,example_likely_illegible_qmarks
atsd_secretariat_database/ATCM13/wp/ATCM13_wp003_r.txt,3442,1,1,0,0.0002905287623474724,котору[?],
atsd_secretariat_database/ATCM13/wp/ATCM13_wp004_f.txt,23752,0,0,0,0.0,,
atsd_secretariat_database/ATCM13/wp/ATCM13_wp005_rev1_s.txt,10432,0,0,0,0.0,,
atsd_secretariat_database/ATCM13/wp/ATCM13_wp005_s.txt,10454,0,0,0,0.0,,
atsd_secretariat_database/ATCM13/wp/ATCM13_wp006_s.txt,3971,0,0,0,0.0,,
atsd_secretariat_database/ATCM13/wp/ATCM13_wp007_rev1_s.txt,2407,0,0,0,0.0,,
atsd_secretariat_database/ATCM13/wp/ATCM13_wp007_s.txt,3992,0,5,3,0.000751503006012024,,"(versi?n | bah?a | Recomendaci?n,"
atsd_secretariat_database/ATCM13/wp/ATCM13_wp008_s.txt,64448,0,1,0,0.0,,
atsd_secretariat_database/ATCM13/wp/ATCM13_wp009_s.txt,17160,0,0,0,0.0,,
atsd_secretariat_database/ATCM13/wp/ATCM13_wp010_s.txt,5390,0,0,0,0.0,,
atsd_secretariat_database/ATCM13/wp/ATCM13_wp011_s.txt,4636,0,11,8,0.001725625539257981,,"Recomendaci?n, | Ant?rtida. | Decepci?n, | (versi?n | espa?ola) | pen?nsula | l?ase"
atsd_secretariat_database/ATCM13/wp/ATCM13_wp012_s.txt,2189,0,0,0,0.0,,
atsd_secretariat_database/ATCM13/wp/ATCM13_wp014_s.txt,4185,0,0,0,0.0,,
atsd_secretariat_database/ATCM13/wp/ATCM13_wp015_s.txt,1858,0,0,0,0.0,,
atsd_secretariat_database/ATCM13/wp/ATCM13_wp016_s.txt,2466,0,0,0,0.0,,
atsd_secretariat_database/ATCM13/wp/ATCM13_wp017_s.txt,2771,0,0,0,0.0,,
atsd_secretariat_database/ATCM13/wp/ATCM13_wp018_s.txt,27714,0,0,0,0.0,,
atsd_secretariat_database/ATCM13/wp/ATCM13_wp019_s.txt,9982,0,0,0,0.0,,
atsd_secretariat_database/ATCM13/wp/ATCM13_wp020_s.txt,10185,1,1,0,9.818360333824252e-05,desarro[?]lados,
atsd_secretariat_database/ATCM13/wp/ATCM13_wp021_s.txt,4236,0,0,0,0.0,,
atsd_secretariat_database/ATCM13/wp/ATCM13_wp022_s.txt,2682,0,0,0,0.0,,
atsd_secretariat_database/ATCM13/wp/ATCM13_wp023_s.txt,1964,0,0,0,0.0,,
atsd_secretariat_database/ATCM13/wp/ATCM13_wp024_s.txt,2538,0,0,0,0.0,,
atsd_secretariat_database/ATCM13/wp/ATCM13_wp025_s.txt,2780,0,0,0,0.0,,
atsd_secretariat_database/ATCM13/wp/ATCM13_wp026_s.txt,1747,0,0,0,0.0,,
atsd_secretariat_database/ATCM13/wp/ATCM13_wp027_s.txt,5455,0,0,0,0.0,,
atsd_secretariat_database/ATCM13/wp/ATCM13_wp028_s.txt,3637,0,0,0,0.0,,
atsd_secretariat_database/ATCM13/wp/ATCM13_wp029_s.txt,2128,0,0,0,0.0,,
atsd_secretariat_database/ATCM13/wp/ATCM13_wp030_s.txt,2150,1,2,1,0.0009302325581395349,COBEЩAI[?]HE,Ingl?s
atsd_secretariat_database/ATCM13/wp/ATCM13_wp031_e.txt,2460,0,0,0,0.0,,
atsd_secretariat_database/ATCM13/wp/ATCM13_wp032_s.txt,3708,0,1,1,0.00026968716289104636,,Alent?en
atsd_secretariat_database/ATCM13/wp/ATCM13_wp034_e.txt,13574,0,2,2,0.00014734050390452334,,Alent?en | Ingl?s
atsd_secretariat_database/ATCM14/ip/ATCM14_ip001_e.txt,2477,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/ip/ATCM14_ip002_e.txt,13243,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/ip/ATCM14_ip003_e.txt,102109,9,10,1,9.793456012692318e-05,FRO[?] | P[?]ninsula) | balloons[?]onde | S[?]or[?] | BARANQUIL[?] | MC[?]LODGEWAYA | MZ[?],"layer?"""
atsd_secretariat_database/ATCM14/ip/ATCM14_ip004_e.txt,124858,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/ip/ATCM14_ip005_e.txt,2434,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/ip/ATCM14_ip006_e.txt,48378,1,11,9,0.00020670552730580016,B[?]eidvågnipa,"S?mme, | S?rsdal | (?)G8 | Basb?k?en | (Holocene?) | Engelskj?n,"
atsd_secretariat_database/ATCM14/ip/ATCM14_ip007_e.txt,45447,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/ip/ATCM14_ip008_e.txt,6129,1,1,0,0.00016315875346712352,HOBOPO[?],
atsd_secretariat_database/ATCM14/ip/ATCM14_ip009_e.txt,4130,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/ip/ATCM14_ip010_e.txt,6467,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/ip/ATCM14_ip011_e.txt,2258,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/ip/ATCM14_ip012_e.txt,2187,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/ip/ATCM14_ip013_e.txt,892,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/ip/ATCM14_ip014_e.txt,669,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/ip/ATCM14_ip015_e.txt,845,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/ip/ATCM14_ip016_rev2_e.txt,1147,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/ip/ATCM14_ip017_e.txt,2664,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/ip/ATCM14_ip018_e.txt,164584,1,19,15,9.72147960919652e-05,Lenin[?]ad,"S?mme, | T?anslation | S?rsdal | Ophi?notus | (?)G8 | Loco?y | Tennessee?) | gerl?ieri | P?nt? | (Holocene?) | Tom?s | Ys?ilothuria | Engelskj?n,"
atsd_secretariat_database/ATCM14/ip/ATCM14_ip019_e.txt,4957,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/ip/ATCM14_ip020_e.txt,4327,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/ip/ATCM14_ip021_e.txt,1366,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/ip/ATCM14_ip022_e.txt,849,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/ip/ATCM14_ip023_e.txt,966,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/ip/ATCM14_ip024_e.txt,603,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/ip/ATCM14_ip025_e.txt,440,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/ip/ATCM14_ip026_e.txt,661,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/ip/ATCM14_ip027_e.txt,752,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/ip/ATCM14_ip028_s.txt,45264,0,3,2,4.4185224460940264e-05,,cont?ainers
atsd_secretariat_database/ATCM14/ip/ATCM14_ip029_e.txt,616,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/ip/ATCM14_ip030_e.txt,32,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/ip/ATCM14_ip031_e.txt,711,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/ip/ATCM14_ip032_e.txt,57106,2,2,0,3.502258957027283e-05,Kir[?]sway,
atsd_secretariat_database/ATCM14/ip/ATCM14_ip033_e.txt,1123,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/ip/ATCM14_ip034_e.txt,762,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/ip/ATCM14_ip036_e.txt,12798,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/ip/ATCM14_ip037_e.txt,791,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/ip/ATCM14_ip038_e.txt,728,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/ip/ATCM14_ip039_rev1_e.txt,1414,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/ip/ATCM14_ip040_e.txt,4921,0,1,1,0.000203210729526519,,Ecn?ogeneia
atsd_secretariat_database/ATCM14/ip/ATCM14_ip041_e.txt,42212,0,3,0,0.0,,
atsd_secretariat_database/ATCM14/ip/ATCM14_ip042_e.txt,2880,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/ip/ATCM14_ip043_e.txt,8879,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/ip/ATCM14_ip044_e.txt,5541,1,1,0,0.00018047283883775492,Polarinstitu[?]tt,
atsd_secretariat_database/ATCM14/ip/ATCM14_ip045_e.txt,889,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/ip/ATCM14_ip046_e.txt,792,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/ip/ATCM14_ip047_e.txt,4533,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/ip/ATCM14_ip048_e.txt,1103,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/ip/ATCM14_ip049_e.txt,989,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/ip/ATCM14_ip050_e.txt,3832,0,2,1,0.00026096033402922753,,Milj?konsekvenser
atsd_secretariat_database/ATCM14/ip/ATCM14_ip051_e.txt,507,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/ip/ATCM14_ip052_e.txt,721,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/ip/ATCM14_ip053_rev1_e.txt,3031,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/ip/ATCM14_ip054_e.txt,8745,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/ip/ATCM14_ip055_e.txt,760,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/ip/ATCM14_ip057_e.txt,483,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/ip/ATCM14_ip058_e.txt,1059,0,1,0,0.0,,
atsd_secretariat_database/ATCM14/ip/ATCM14_ip059_e.txt,862,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/wp/ATCM14_wp001_e.txt,2400,1,1,0,0.0004166666666666667,4O[?]OBOP,
atsd_secretariat_database/ATCM14/wp/ATCM14_wp002_e.txt,12355,5,5,0,0.0004046944556859571,COBE[?]ЩAHИE | KO[?][?]CY[?]TATHBHOE | 4O[?]OBOP,
atsd_secretariat_database/ATCM14/wp/ATCM14_wp003_e.txt,5078,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/wp/ATCM14_wp004_e.txt,10079,6,6,0,0.0005952971524952872,COBEЩAH[?]E | AHTAPK[?]ИКE | 4O[?]OBOP | KO[?]CУЛЬ[?]A[?]ИBHOE,
atsd_secretariat_database/ATCM14/wp/ATCM14_wp005_e.txt,1105,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/wp/ATCM14_wp006_e.txt,1333,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/wp/ATCM14_wp007_e.txt,1649,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/wp/ATCM14_wp008_e.txt,6607,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/wp/ATCM14_wp009_e.txt,15347,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/wp/ATCM14_wp010_e.txt,5391,0,1,1,0.0001854943424225561,,REU?ION
atsd_secretariat_database/ATCM14/wp/ATCM14_wp011_e.txt,13228,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/wp/ATCM14_wp012_e.txt,4744,0,1,1,0.00021079258010118043,,infrastruct?re
atsd_secretariat_database/ATCM14/wp/ATCM14_wp013_e.txt,3877,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/wp/ATCM14_wp014_e.txt,12754,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/wp/ATCM14_wp015_e.txt,3280,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/wp/ATCM14_wp016_e.txt,24558,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/wp/ATCM14_wp017_e.txt,7821,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/wp/ATCM14_wp018_e.txt,31,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/wp/ATCM14_wp019_e.txt,3683,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/wp/ATCM14_wp020_e.txt,4023,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/wp/ATCM14_wp021_e.txt,1423,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/wp/ATCM14_wp022_e.txt,2016,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/wp/ATCM14_wp023_e.txt,3191,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/wp/ATCM14_wp024_e.txt,1621,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/wp/ATCM14_wp025_e.txt,9200,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/wp/ATCM14_wp026_e.txt,2110,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/wp/ATCM14_wp027_rev1_e.txt,3060,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/wp/ATCM14_wp028_e.txt,8957,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/wp/ATCM14_wp029_e.txt,4298,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/wp/ATCM14_wp030_rev1_e.txt,2669,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/wp/ATCM14_wp031_rev1_e.txt,5617,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/wp/ATCM14_wp032_e.txt,1895,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/wp/ATCM14_wp033_e.txt,9439,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/wp/ATCM14_wp034_e.txt,4645,0,0,0,0.0,,
atsd_secretariat_database/ATCM14/wp/ATCM14_wp035_e.txt,56890,2,6,4,0.00010546669010370892,LY[?]CH[?],an?cado | Me?lo | Hol?g?ica
atsd_secretariat_database/ATCM14/wp/ATCM14_wp036_e.txt,5705,0,1,0,0.0,,
atsd_secretariat_database/ATCM14/wp/ATCM14_wp037_e.txt,7217,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/ip/ATCM15_ip015_e.txt,3695,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/ip/ATCM15_ip040_e.txt,4615,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/ip/ATCM15_ip041_rev2_e.txt,2332,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp001_e.txt,28185,1,2,1,7.095973035302466e-05,Gavril[?]escu,Feli?e
atsd_secretariat_database/ATCM15/wp/ATCM15_wp002_e.txt,14247,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp003_e.txt,10893,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp004_e.txt,34010,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp005_e.txt,2825,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp006_e.txt,8713,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp007_e.txt,24370,0,4,2,8.206811653672549e-05,,c?ns?wor::y
atsd_secretariat_database/ATCM15/wp/ATCM15_wp008_e.txt,14936,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp009_rev6_e.txt,3103,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp010_e.txt,10962,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp011_rev2_e.txt,4644,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp012_e.txt,3207,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp013_e.txt,20566,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp014_e.txt,5809,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp015_e.txt,9658,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp016_e.txt,12036,1,2,1,0.00016616816218012627,oth[?]rwise,Implementat?ion
atsd_secretariat_database/ATCM15/wp/ATCM15_wp017_e.txt,5178,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp019_e.txt,4470,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp020_e.txt,7508,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp021_e.txt,7165,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp023_e.txt,4443,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp024_e.txt,8638,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp026_e.txt,6674,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp028_e.txt,2019,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp029_e.txt,2506,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp031_e.txt,7129,0,14,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp032_rev1_e.txt,2966,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp033_e.txt,3933,0,18,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp034_e.txt,3113,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp035_rev1_e.txt,46343,0,1,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp036_e.txt,11532,0,1,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp037_e.txt,2467,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp038_e.txt,4554,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp039_e.txt,6736,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp040_e.txt,2275,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp041_e.txt,1880,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp042_e.txt,5610,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp044_e.txt,1695,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp045_e.txt,3245,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp046_rev2_e.txt,4368,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp048_rev3_e.txt,4369,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp049_e.txt,5104,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp050_e.txt,4339,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp051_rev1_e.txt,5010,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp052_rev3_e.txt,2395,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp053_e.txt,6956,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp054_e.txt,9762,1,1,0,0.0001024380249948781,Li[?]ing,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp055_e.txt,3051,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp057_e.txt,2941,0,1,1,0.00034002040122407346,,1.?.
atsd_secretariat_database/ATCM15/wp/ATCM15_wp058_e.txt,3030,1,1,0,0.00033003300330033004,L'ANTA[?]CTIQUE,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp059_e.txt,3510,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp060_e.txt,6429,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp061_e.txt,4625,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp063_e.txt,19365,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp064_e.txt,10691,2,2,0,0.0001870732391731363,Mari[?]ime | wor[?],
atsd_secretariat_database/ATCM15/wp/ATCM15_wp065_rev1_e.txt,6270,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp066_rev2_e.txt,6640,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp067_rev2_e.txt,1902,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp068_e.txt,12917,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp069_e.txt,4959,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp070_rev1_e.txt,11432,0,0,0,0.0,,
atsd_secretariat_database/ATCM15/wp/ATCM15_wp071_e.txt,42921,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip001_e.txt,15290,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip002_e.txt,2555,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip003_e.txt,30211,0,2,1,3.3100526298368146e-05,,"BJ?RKLUND,"
atsd_secretariat_database/ATCM16/ip/ATCM16_ip003_rev1_e.txt,30589,0,2,1,3.269149040504757e-05,,"BJ?RKLUND,"
atsd_secretariat_database/ATCM16/ip/ATCM16_ip004_s.txt,11704,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip005_e.txt,6385,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip006_f.txt,9612,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip007_e.txt,2789,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip008_e.txt,18364,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip009_e.txt,3396,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip010_e.txt,5425,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip011_e.txt,6404,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip012_e.txt,2621,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip013_e.txt,11731,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip014_e.txt,326018,0,22,9,2.7605837714482022e-05,,(how?) | ? | (why?) | S?o | (what?) | when?)
atsd_secretariat_database/ATCM16/ip/ATCM16_ip015_e.txt,2509,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip016_e.txt,4753,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip017_e.txt,2873,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip018_rev1_s.txt,5548,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip019_e.txt,13758,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip020_e.txt,12943,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip021_e.txt,33680,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip022_e.txt,3698,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip023_e.txt,38623,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip024_e.txt,8489,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip025_e.txt,9154,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip026_e.txt,2964,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip027_e.txt,19056,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip028_e.txt,2566,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip029_e.txt,2669,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip030_e.txt,2120,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip031_e.txt,21422,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip032_e.txt,2162,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip033_e.txt,3479,1,2,0,0.0002874389192296637,"CHILE,MR.OSC[?]R",
atsd_secretariat_database/ATCM16/ip/ATCM16_ip034_e.txt,2742,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip035_e.txt,3146,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip036_s.txt,6299,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip037_e.txt,4506,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip038_e.txt,20029,0,1,1,4.992760497278945e-05,,inf?med
atsd_secretariat_database/ATCM16/ip/ATCM16_ip039_e.txt,3977,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip042_e.txt,129347,9,10,1,7.731141812334264e-05,Krakow[?] | Cr[?]sta | N[?]ea | Glaci[?] | We[?]se[?] | S[?]bukkenence | S[?]e | Nunat[?],CHANN?L
atsd_secretariat_database/ATCM16/ip/ATCM16_ip043_e.txt,38729,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip045_e.txt,44363,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip046_e.txt,4224,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip047_e.txt,2710,1,1,0,0.00036900369003690036,enshrin[?]ed,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip048_e.txt,23678,1,4,0,4.223329673114283e-05,[?]Dovers*,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip049_e.txt,5913,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip051_e.txt,4352,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip052_e.txt,3173,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip053_e.txt,3921,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip054_e.txt,2855,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip055_e.txt,9961,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip056_e.txt,6649,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip056_rev1_e.txt,6491,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip057_e.txt,4096,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip058_e.txt,19722,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip059_e.txt,6717,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip060_e.txt,9769,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip061_e.txt,4777,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip062_e.txt,2840,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip063_e.txt,15167,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip064_e.txt,5986,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip065_e.txt,2839,0,0,0,0.0,,
atsd_secretariat_database/ATCM16/ip/ATCM16_ip066_e.txt,3520,0,0,0,0.0,,
